Idno,Username,created_at,tweets,followers,friends,Label,Tweet
45147,IvanDepalmas,29-01-18 16:05,0,19681,18,0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
27104,Marco90150649,25-12-17 16:18,1,2762,13,0,Rofl betta invest in some  anti aging products
31527,FedeBuo12,14-01-13 21:18,0,1851,29,0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
34430,capranicac,14-12-12 11:33,1,4219,3,0,Also that chat was awesome but don't make it regular unless you can see her in person
42689,dodozip87,05-05-17 20:38,0,3964,66,1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
46831,rexanthony72,07-01-17 10:13,14,2947,83,0,How much i gave to you. Morning.
42802,MCSMEDIASPORTLU,29-01-18 15:53,6,3173,110,0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
10679,Kick_Boxing_PG,29-01-18 15:52,2,8075,33,0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
28180,Antonio06162106,29-01-18 15:51,0,644,169,0,:-( that's not v romantic!
4772,dewillezurmacht,28-11-17 0:04,43,3827,162,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
34997,montuschi_fabio,29-01-18 15:45,0,2764,162,0,Aiyo cos i sms ‹¨«_ then ‹¨«_ neva reply so i wait 4 ‹¨«_ to reply lar. I tot ‹¨«_ havent finish ur lab wat.
40435,juliaee_04,29-01-18 15:39,2,1414,107,0,"I‹¨«‹¨«‹¨«ve got some salt, you can rub it in my open wounds if you like!"
2813,AltonellisG,28-12-17 9:27,2,4415,67,0,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
45925,buuuuuuuh_,29-01-18 15:41,0,3011,93,0,Wah lucky man... Then can save money... Hee...
12090,PandolfiSavino,29-01-18 15:26,0,1104,101,0,"Sir, I need AXIS BANK account no and bank address."
7088,Simone74015874,29-01-18 15:34,0,2410,142,0,"Haha awesome, be there in a minute"
14667,Fabio99284788,29-01-18 15:36,0,1333,102,0,Eh u send wrongly lar...
23255,Passion81117312,29-01-18 15:33,0,1668,71,0,Got c... I lazy to type... I forgot ‹¨«_ in lect... I saw a pouch but like not v nice...
23716,testarossa15,29-12-11 16:18,799,3302,323,0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
36297,FerranteZanete2,29-01-18 15:30,3,1022,51,0,I asked you to call him now ok
18691,Bobonet77,01-09-11 7:14,75,1268,39,1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
29432,moulaskochampi5,29-01-18 15:28,4,2103,198,0,Gokila is talking with you aha:)
10014,kshahkmctwueys1,29-01-18 15:06,0,1353,236,0,No dear i do have free messages without any recharge. Hi hi hi
20942,avenaortopedia1,29-01-18 15:09,5,2230,151,0,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
28379,Vilmapizzorni1,29-01-18 15:05,0,1961,151,0,Lol now I'm after that hot air balloon!
11658,Albert25625754,29-01-18 15:06,0,1659,126,0,When should I come over?
2822,carlosmendola2,29-05-17 21:43,5,2012,30,0,Understand. his loss is my gain :) so do you work? School?
40256,francescozanit2,02-12-17 17:35,0,2178,42,0,Howz pain?hope u r fine..
42353,lapoocozzi,29-01-18 14:51,0,1572,63,0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
32332,Tony83100816,29-01-18 14:57,0,3310,77,0,Simply sitting and watching match in office..
15821,mirellapellegr2,13-10-14 16:46,21,1166,78,0,K.k..how is your sister kids?
3081,Violet_Chloe,27-11-09 17:47,64,13435,153,0,Yeah I don't see why not
41041,giancarlo_rava,29-01-18 14:33,0,3337,91,0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
29017,Corvonero98,17-05-16 13:32,70,2227,229,0,‹¨«‹¨« still attending da talks?
9400,encre9,29-01-18 14:43,19,1816,103,0,Got it..mail panren paru..
15503,49Guanda,29-01-18 14:43,0,1959,127,0,\Hey j! r u feeling any better
3151,Fita301090,07-04-12 11:56,10,2146,44,0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
49219,nastran993,29-01-18 14:42,0,2318,68,0,Watching tv lor. Nice one then i like lor.
11876,Sophysophy841,29-01-18 14:41,0,1786,129,0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
19286,Mario60882401,29-01-18 14:40,2,1603,109,1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
40891,kalleuber,29-01-18 14:28,11,2387,28,0,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
9480,de_ilia,11-09-14 9:56,26,2369,31,0,If you're thinking of lifting me one then no.
11712,Peppe86624856,28-01-18 21:01,93,1814,65,0,Lol no. Just trying to make your day a little more interesting
30970,SALENTINOMIKIDU,24-06-11 16:56,666,3746,654,0,Jordan got voted out last nite!
31544,ale_pontillo,29-01-18 14:34,0,1205,68,0,Fine. Do you remember me.
3959,arnoldo18061955,29-01-18 14:32,0,780,105,0,This phone has the weirdest auto correct.
34599,ManicardiLuca,25-08-14 18:11,33,2318,37,0,Erutupalam thandiyachu
26862,petit_keita,29-01-18 14:25,1,2256,688,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
3620,FabioCas2,17-12-15 10:29,6836,5792,705,1,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\"""""
34218,Davide93537796,29-01-18 14:22,0,2317,155,0,R u over scratching it?
5551,Carmela9847,22-03-16 8:50,2,2441,79,0,Have you had a good day? Mine was really busy are you up to much tomorrow night?
40779,Patrizi24020495,29-01-18 14:20,0,2104,71,0,Okie... Thanx...
22717,DrudiRoberto,20-05-16 20:28,0,1347,27,0,Ok... Thanx... Gd nite 2 ‹¨«_ too...
8488,Claudia94155906,29-01-18 14:16,0,2683,107,0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
18891,Massinisa13,29-01-18 14:06,3,1749,115,0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
2150,michelamurgia1,29-01-18 14:05,6,1087,131,0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
2775,morosan_paula,29-01-18 13:58,1,2863,163,1,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
5301,Sana29922013,26-01-18 23:43,8,1412,65,0,Yeah my usual guy's out of town but there're definitely people around I know
12481,WalterPio5,29-01-18 13:58,1,7522,169,0,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""
8099,panzerapazky,02-02-13 12:04,76,2115,12,0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
4669,VzzMir,28-01-18 12:09,0,10161,147,0,He is there. You call and meet him
27047,martinogianni19,29-01-18 13:54,0,1735,121,0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
47570,Gretagre79,09-05-17 13:12,0,1027,39,0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
40017,Antonio41888223,29-01-18 13:54,0,1647,138,1,WIN a year supply of CDs 4 a store of ur choice worth ‹¨«500 & enter our ‹¨«100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
45264,farawayraptor77,12-07-10 11:52,15,2185,89,1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
5548,GiuliaVerre2,29-01-18 13:49,1,3678,90,0,How did you find out in a way that didn't include all of these details
1971,meghi850,02-02-14 21:54,135,1486,72,0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
6982,francesco4733,07-01-16 11:37,3019,1284,253,0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
40138,Maurizi70145599,06-08-17 11:16,1,2239,108,0,S:)s.nervous  &lt;#&gt; :)
19686,Ilaria482,29-01-18 13:30,0,1389,20,0,"St andre, virgil's cream"
28661,Alessan39746559,29-01-18 13:38,1,1828,99,0,Not course. Only maths one day one chapter with in one month we can finish.
19413,PerticarariM,29-01-18 13:26,0,1816,57,0,When are you going to ride your bike?
38735,MySecretlovesit,29-01-18 13:34,0,4269,109,0,Great! How is the office today?
36490,BRUNOAMATO3,22-12-11 7:24,75,2239,40,0,Jos ask if u wana meet up?
6204,elena_vincenti,23-11-17 20:07,0,1119,57,0,"It could work, we'll reach a consensus at the next meeting"
22967,tonis588697711,29-01-18 13:30,0,1865,88,0,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
9757,torrini_silvana,29-01-18 13:31,0,2095,116,0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
33821,Tonymenta571,28-01-18 20:39,1,6524,209,0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
20252,Matteo02498288,29-01-18 13:31,1,898,107,1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save ‹¨«s with Free texts/weekend calls. Text YES for a callback orno to opt out
2150,micheleti68,14-11-14 21:33,103,8673,25,0,What happen dear. Why you silent. I am tensed
47336,Romeus66522762,29-01-18 13:22,3,978,132,0,Nt joking seriously i told
9571,Lello66513544,29-01-18 13:29,0,1603,59,0,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
22464,sadikur308858,29-01-18 13:27,1,1105,99,0,Dude im no longer a pisces. Im an aquarius now.
40707,ErnestPak,19-12-14 0:57,4,1466,100,0,Hi mom we might be back later than  &lt;#&gt; 
16840,fulgor77,07-10-17 11:48,14,2688,214,1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
48058,Emanuel63125143,29-01-18 13:24,0,1443,114,0,Lmao you know me so well...
18327,asia75243511,29-01-18 13:23,0,2612,102,1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
42661,erminiopezzella,05-08-13 13:01,1,2675,6,0,Hi dis is yijue i would be happy to work wif ‹¨«_ all for gek1510...
16003,Met9110,29-01-18 13:18,0,2597,8,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
15175,Roberto02307066,29-01-18 13:20,1,422,66,0,You could have seen me..i did't recognise you Face.:)
26105,Melonifrancesc8,06-01-18 8:33,1,1407,62,0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
8837,giusecora,17-02-14 19:08,89,1139,84,0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
5694,Michela43165157,29-01-18 13:14,0,1503,127,0,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
8697,peppecataniape1,29-01-18 13:05,51,2184,235,0,Tell where you reached
41550,Salviamolabalen,29-01-18 13:04,8,1728,134,0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
2738,bacchi_sandro,29-01-18 12:51,0,5295,118,1,"This is the 2nd time we have tried 2 contact u. U have won the ‹¨«750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
7556,disur77,28-06-16 13:40,0,4455,10,1,XMAS iscoming & ur awarded either ‹¨«500 CD gift vouchers & free entry 2 r ‹¨«100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
37811,APippanera,25-01-18 17:14,45,1559,498,0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
19373,bella17344877,28-01-18 22:36,0,2779,49,0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
38897,toni08133515,29-01-18 12:38,0,1502,133,0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
8984,jiasbal,29-01-18 12:33,0,1243,16,0,What r u cooking me for dinner?
47093,mauro_previdi,29-01-18 12:33,0,5459,86,0,"Yo, you at jp and hungry like a mofo?"
21135,leilapaciarelli,05-11-12 9:18,4,1343,29,1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
26217,sawansib40,29-01-18 12:30,1,1403,33,0,Now am free call me pa.
22391,sonia89690047,29-01-18 12:27,12,1586,112,0,Old Orchard near univ. How about you?
20729,GVincy92,29-01-18 12:23,0,2991,124,1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
42837,FedericoPauu,07-04-16 17:58,618,1543,105,0,Okie.. Thanx..
45415,PolidoriLuciano,25-09-15 6:27,10,2149,12,0,Reverse is cheating. That is not mathematics.
23267,cosimo_s,08-05-12 18:36,64,1205,18,0,Watching tv now. I got new job :)
47116,Giacomo4888,16-01-17 21:44,0,1608,10,0,U repeat e instructions again. Wat's e road name of ur house?
21016,EmaxObywan,29-01-18 12:11,1,2714,146,1,As a Registered Subscriber yr draw 4 a ‹¨«100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
12537,falegnamerm,29-01-18 12:02,3,2039,203,0,Ok... Ur typical reply...
25148,BrunoMazzolani,29-01-18 11:53,0,1589,76,0,No. Yes please. Been swimming?
42932,Axelrod_96,29-01-18 11:26,3,4111,138,0,Do ‹¨«_ noe if ben is going?
14041,SilviaSale7,29-01-18 12:03,2,1208,100,0,Thanks. Fills me with complete calm and reassurance! 
21167,pseud51,19-07-11 21:19,950,1933,270,0,Yes! How is a pretty lady like you single?
31037,silvananappim5s,29-01-18 11:57,0,402,81,0,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
29105,bruno11195900,29-01-18 11:57,0,1377,157,1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
48880,giocicci3,30-11-11 12:15,20,9190,261,0,I love to wine and dine my lady!
27001,Valenti56453098,29-01-18 11:53,0,1037,87,0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
29601,pietromarotta6,08-12-15 11:57,103,1670,99,0,As in different styles?
32858,Anna79022900,29-01-18 11:48,2,1402,131,0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
30104,SexyBorsha,24-01-18 11:05,11,1323,622,0,Near kalainar tv office.thenampet
9913,Yeppaaah76,29-01-18 11:34,2,1374,261,0,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
15676,vladimi81780792,24-01-18 21:21,0,937,39,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
